x,y,Rules,class,coverage
-7.135512615,29.44321748,,,
-7.135512615,31.2125823,,,
-7.135512615,32.98194711,,,
-7.135512615,34.75131193,,,
-7.135512615,36.52067674,,,
-7.135512615,38.29004156,,,
-7.135512615,40.05940637,,,
-5.3661478,-39.56201031,,,
-5.3661478,-37.79264549,,,
-5.3661478,-36.02328068,,,
-5.3661478,-34.25391586,,,
-5.3661478,-32.48455105,,,
-5.3661478,-30.71518623,,,
-5.3661478,-28.94582142,,,
-5.3661478,-27.1764566,,,
-5.3661478,-25.40709179,,,
-5.3661478,-23.63772697,,,
-5.3661478,-21.86836216,,,
-5.3661478,-20.09899734,,,
-5.3661478,-18.32963253,,,
-5.3661478,-16.56026771,,,
-5.3661478,-14.7909029,,,
-5.3661478,-13.02153808,,,
-5.3661478,-11.25217327,,,
-5.3661478,-9.482808451,,,
-5.3661478,-7.713443636,,,
-5.3661478,-5.944078821,,,
-5.3661478,-4.174714006,,,
-5.3661478,-2.405349191,,,
-5.3661478,-0.635984376,,,
-5.3661478,1.133380439,,,
-5.3661478,2.902745254,,,
-5.3661478,4.672110069,,,
-5.3661478,6.441474884,,,
-5.3661478,8.210839699,,,
-5.3661478,9.980204514,,,
-5.3661478,11.74956933,,,
-5.3661478,13.51893414,,,
-5.3661478,15.28829896,,,
-5.3661478,17.05766377,,,
-5.3661478,18.82702859,,,
-5.3661478,20.5963934,,,
-5.3661478,22.36575822,,,
-5.3661478,24.13512303,,,
-5.3661478,25.90448785,,,
-5.3661478,27.67385266,,,
-5.3661478,29.44321748,,,
-5.3661478,31.2125823,,,
-5.3661478,32.98194711,,,
-5.3661478,34.75131193,,,
-5.3661478,36.52067674,,,
-5.3661478,38.29004156,,,
-5.3661478,40.05940637,,,
-3.596782985,-39.56201031,,,
-3.596782985,-37.79264549,,,
-3.596782985,-36.02328068,,,
-3.596782985,-34.25391586,,,
-3.596782985,-32.48455105,,,
-3.596782985,-30.71518623,,,
-3.596782985,-28.94582142,,,
-3.596782985,-27.1764566,,,
-3.596782985,-25.40709179,,,
-3.596782985,-23.63772697,,,
-3.596782985,-21.86836216,,,
-3.596782985,-20.09899734,,,
-3.596782985,-18.32963253,,,
-3.596782985,-16.56026771,,,
-3.596782985,-14.7909029,,,
-3.596782985,-13.02153808,,,
-3.596782985,-11.25217327,,,
-3.596782985,-9.482808451,,,
-3.596782985,-7.713443636,,,
-3.596782985,-5.944078821,,,
-3.596782985,-4.174714006,,,
-3.596782985,-2.405349191,,,
-3.596782985,-0.635984376,,,
-3.596782985,1.133380439,,,
-3.596782985,2.902745254,,,
-3.596782985,4.672110069,,,
-3.596782985,6.441474884,,,
-3.596782985,8.210839699,,,
-3.596782985,9.980204514,,,
-3.596782985,11.74956933,,,
-3.596782985,13.51893414,,,
-3.596782985,15.28829896,,,
-3.596782985,17.05766377,,,
-3.596782985,18.82702859,,,
-3.596782985,20.5963934,,,
-3.596782985,22.36575822,,,
-3.596782985,24.13512303,,,
-3.596782985,25.90448785,,,
-3.596782985,27.67385266,,,
-3.596782985,29.44321748,,,
-3.596782985,31.2125823,,,
-3.596782985,32.98194711,,,
-3.596782985,34.75131193,,,
-3.596782985,36.52067674,,,
-3.596782985,38.29004156,,,
-3.596782985,40.05940637,,,
-1.82741817,-39.56201031,,,
-1.82741817,-37.79264549,,,
-1.82741817,-36.02328068,,,
-1.82741817,-34.25391586,,,
-1.82741817,-32.48455105,,,
-1.82741817,-30.71518623,,,
-1.82741817,-28.94582142,,,
-1.82741817,-27.1764566,,,
-1.82741817,-25.40709179,,,
-1.82741817,-23.63772697,,,
-1.82741817,-21.86836216,,,
-1.82741817,-20.09899734,,,
-1.82741817,-18.32963253,,,
-1.82741817,-16.56026771,,,
-1.82741817,-14.7909029,,,
-1.82741817,-13.02153808,,,
-1.82741817,-11.25217327,,,
-1.82741817,-9.482808451,,,
-1.82741817,-7.713443636,,,
-1.82741817,-5.944078821,,,
-1.82741817,-4.174714006,,,
-1.82741817,-2.405349191,,,
-1.82741817,-0.635984376,,,
-1.82741817,1.133380439,,,
-1.82741817,2.902745254,,,
-1.82741817,4.672110069,,,
-1.82741817,6.441474884,,,
-1.82741817,8.210839699,,,
-1.82741817,9.980204514,,,
-1.82741817,11.74956933,,,
-1.82741817,13.51893414,,,
-1.82741817,15.28829896,,,
-1.82741817,17.05766377,,,
-1.82741817,18.82702859,,,
-1.82741817,20.5963934,,,
-1.82741817,22.36575822,,,
-1.82741817,24.13512303,,,
-1.82741817,25.90448785,,,
-1.82741817,27.67385266,,,
-1.82741817,29.44321748,,,
-1.82741817,31.2125823,,,
-1.82741817,32.98194711,,,
-1.82741817,34.75131193,,,
-1.82741817,36.52067674,,,
-1.82741817,38.29004156,,,
-1.82741817,40.05940637,,,
-0.058053355,-34.25391586,,,
-0.058053355,-32.48455105,,,
-0.058053355,-30.71518623,,,
-0.058053355,-28.94582142,,,
-0.058053355,-27.1764566,,,
-0.058053355,-25.40709179,,,
-0.058053355,-23.63772697,,,
-0.058053355,-21.86836216,,,
-0.058053355,-20.09899734,,,
-0.058053355,-18.32963253,,,
-0.058053355,-16.56026771,,,
-0.058053355,-14.7909029,,,
-0.058053355,-13.02153808,,,
-0.058053355,-11.25217327,,,
-0.058053355,-9.482808451,,,
-0.058053355,-7.713443636,,,
-0.058053355,-5.944078821,,,
-0.058053355,-4.174714006,,,
-0.058053355,-2.405349191,,,
-0.058053355,-0.635984376,,,
-0.058053355,1.133380439,,,
-0.058053355,2.902745254,,,
-0.058053355,4.672110069,,,
-0.058053355,6.441474884,,,
-0.058053355,8.210839699,,,
-0.058053355,9.980204514,,,
-0.058053355,11.74956933,,,
-0.058053355,13.51893414,,,
-0.058053355,15.28829896,,,
-0.058053355,17.05766377,,,
-0.058053355,18.82702859,,,
-0.058053355,20.5963934,,,
-0.058053355,22.36575822,,,
-0.058053355,24.13512303,,,
-0.058053355,25.90448785,,,
-0.058053355,27.67385266,,,
-0.058053355,29.44321748,,,
-0.058053355,31.2125823,,,
-0.058053355,32.98194711,,,
-0.058053355,34.75131193,,,
-0.058053355,36.52067674,,,
-0.058053355,38.29004156,,,
-0.058053355,40.05940637,,,
1.71131146,-34.25391586,,,
1.71131146,-32.48455105,,,
1.71131146,-30.71518623,,,
1.71131146,-28.94582142,,,
1.71131146,-27.1764566,,,
1.71131146,-25.40709179,,,
1.71131146,-23.63772697,,,
1.71131146,-21.86836216,,,
1.71131146,-20.09899734,,,
1.71131146,-18.32963253,,,
1.71131146,-16.56026771,,,
1.71131146,-14.7909029,,,
1.71131146,-13.02153808,,,
1.71131146,-11.25217327,,,
1.71131146,-9.482808451,,,
1.71131146,-7.713443636,,,
1.71131146,-5.944078821,,,
1.71131146,-4.174714006,,,
1.71131146,-2.405349191,,,
1.71131146,-0.635984376,,,
1.71131146,1.133380439,,,
1.71131146,2.902745254,,,
1.71131146,4.672110069,,,
1.71131146,6.441474884,,,
1.71131146,8.210839699,,,
1.71131146,9.980204514,,,
1.71131146,11.74956933,,,
1.71131146,13.51893414,,,
1.71131146,15.28829896,,,
1.71131146,17.05766377,,,
1.71131146,18.82702859,,,
1.71131146,20.5963934,,,
1.71131146,22.36575822,,,
1.71131146,24.13512303,,,
1.71131146,25.90448785,,,
1.71131146,27.67385266,,,
1.71131146,29.44321748,,,
1.71131146,31.2125823,,,
1.71131146,32.98194711,,,
1.71131146,34.75131193,,,
1.71131146,36.52067674,,,
1.71131146,38.29004156,,,
1.71131146,40.05940637,,,
3.480676275,-34.25391586,,,
3.480676275,-32.48455105,,,
3.480676275,-30.71518623,,,
3.480676275,-28.94582142,,,
3.480676275,-27.1764566,,,
3.480676275,-25.40709179,,,
3.480676275,-23.63772697,,,
3.480676275,-21.86836216,,,
3.480676275,-20.09899734,,,
3.480676275,-18.32963253,,,
3.480676275,-16.56026771,,,
3.480676275,-13.02153808,,,
3.480676275,-11.25217327,,,
3.480676275,-9.482808451,,,
3.480676275,-7.713443636,,,
3.480676275,-5.944078821,,,
3.480676275,-4.174714006,,,
3.480676275,-2.405349191,,,
3.480676275,-0.635984376,,,
3.480676275,1.133380439,,,
3.480676275,2.902745254,,,
3.480676275,4.672110069,,,
3.480676275,6.441474884,,,
3.480676275,8.210839699,,,
3.480676275,9.980204514,,,
3.480676275,11.74956933,,,
3.480676275,13.51893414,,,
3.480676275,15.28829896,,,
3.480676275,17.05766377,,,
3.480676275,18.82702859,,,
3.480676275,20.5963934,,,
3.480676275,22.36575822,,,
3.480676275,24.13512303,,,
3.480676275,25.90448785,,,
3.480676275,27.67385266,,,
3.480676275,29.44321748,,,
3.480676275,31.2125823,,,
3.480676275,32.98194711,,,
3.480676275,34.75131193,,,
3.480676275,36.52067674,,,
3.480676275,38.29004156,,,
3.480676275,40.05940637,,,
5.25004109,-36.02328068,,,
5.25004109,-34.25391586,,,
5.25004109,-32.48455105,,,
5.25004109,-30.71518623,,,
5.25004109,-28.94582142,,,
5.25004109,-27.1764566,,,
5.25004109,-25.40709179,,,
5.25004109,-23.63772697,,,
5.25004109,-21.86836216,,,
5.25004109,-20.09899734,,,
5.25004109,-18.32963253,,,
5.25004109,-9.482808451,,,
5.25004109,-7.713443636,,,
5.25004109,-5.944078821,,,
5.25004109,-4.174714006,,,
5.25004109,-2.405349191,,,
5.25004109,-0.635984376,,,
5.25004109,1.133380439,,,
5.25004109,2.902745254,,,
5.25004109,4.672110069,,,
5.25004109,8.210839699,,,
5.25004109,9.980204514,,,
5.25004109,11.74956933,,,
5.25004109,13.51893414,,,
5.25004109,15.28829896,,,
5.25004109,17.05766377,,,
5.25004109,18.82702859,,,
5.25004109,20.5963934,,,
5.25004109,22.36575822,,,
5.25004109,24.13512303,,,
5.25004109,25.90448785,,,
5.25004109,27.67385266,,,
5.25004109,29.44321748,,,
5.25004109,31.2125823,,,
5.25004109,32.98194711,,,
5.25004109,34.75131193,,,
5.25004109,36.52067674,,,
5.25004109,38.29004156,,,
5.25004109,40.05940637,,,
7.019405905,-39.56201031,,,
7.019405905,-34.25391586,,,
7.019405905,-32.48455105,,,
7.019405905,-30.71518623,,,
7.019405905,-28.94582142,,,
7.019405905,-27.1764566,,,
7.019405905,-25.40709179,,,
7.019405905,-23.63772697,,,
7.019405905,-21.86836216,,,
7.019405905,-20.09899734,,,
7.019405905,-18.32963253,,,
7.019405905,-9.482808451,,,
7.019405905,-7.713443636,,,
7.019405905,-5.944078821,,,
7.019405905,-4.174714006,,,
7.019405905,-2.405349191,,,
7.019405905,-0.635984376,,,
7.019405905,1.133380439,,,
7.019405905,2.902745254,,,
7.019405905,9.980204514,,,
7.019405905,11.74956933,,,
7.019405905,13.51893414,,,
7.019405905,15.28829896,,,
7.019405905,17.05766377,,,
7.019405905,18.82702859,,,
7.019405905,20.5963934,,,
7.019405905,27.67385266,,,
7.019405905,29.44321748,,,
7.019405905,31.2125823,,,
7.019405905,32.98194711,,,
7.019405905,34.75131193,,,
7.019405905,36.52067674,,,
7.019405905,38.29004156,,,
7.019405905,40.05940637,,,
8.788770721,-39.56201031,,,
8.788770721,-37.79264549,,,
8.788770721,-36.02328068,,,
8.788770721,-34.25391586,,,
8.788770721,-32.48455105,,,
8.788770721,-30.71518623,,,
8.788770721,-28.94582142,,,
8.788770721,-27.1764566,,,
8.788770721,-25.40709179,,,
8.788770721,-23.63772697,,,
8.788770721,-21.86836216,,,
8.788770721,-20.09899734,,,
8.788770721,-18.32963253,,,
8.788770721,-9.482808451,,,
8.788770721,-7.713443636,,,
8.788770721,-5.944078821,,,
8.788770721,-4.174714006,,,
8.788770721,-2.405349191,,,
8.788770721,-0.635984376,,,
8.788770721,1.133380439,,,
8.788770721,2.902745254,,,
8.788770721,8.210839699,,,
8.788770721,9.980204514,,,
8.788770721,11.74956933,,,
8.788770721,13.51893414,,,
8.788770721,15.28829896,,,
8.788770721,17.05766377,,,
8.788770721,18.82702859,,,
8.788770721,20.5963934,,,
8.788770721,36.52067674,,,
8.788770721,38.29004156,,,
8.788770721,40.05940637,,,
10.55813554,-39.56201031,,,
10.55813554,-37.79264549,,,
10.55813554,-36.02328068,,,
10.55813554,-34.25391586,,,
10.55813554,-32.48455105,,,
10.55813554,-30.71518623,,,
10.55813554,-28.94582142,,,
10.55813554,-27.1764566,,,
10.55813554,-25.40709179,,,
10.55813554,-23.63772697,,,
10.55813554,-21.86836216,,,
10.55813554,-20.09899734,,,
10.55813554,-18.32963253,,,
10.55813554,-16.56026771,,,
10.55813554,-9.482808451,,,
10.55813554,-7.713443636,,,
10.55813554,-5.944078821,,,
10.55813554,-4.174714006,,,
10.55813554,-2.405349191,,,
10.55813554,-0.635984376,,,
10.55813554,1.133380439,,,
10.55813554,2.902745254,,,
10.55813554,8.210839699,,,
10.55813554,9.980204514,,,
10.55813554,11.74956933,,,
10.55813554,13.51893414,,,
10.55813554,15.28829896,,,
10.55813554,17.05766377,,,
10.55813554,18.82702859,,,
10.55813554,20.5963934,,,
10.55813554,22.36575822,,,
10.55813554,24.13512303,,,
10.55813554,25.90448785,,,
10.55813554,36.52067674,,,
10.55813554,38.29004156,,,
10.55813554,40.05940637,,,
12.32750035,-39.56201031,,,
12.32750035,-37.79264549,,,
12.32750035,-36.02328068,,,
12.32750035,-34.25391586,,,
12.32750035,-32.48455105,,,
12.32750035,-30.71518623,,,
12.32750035,-28.94582142,,,
12.32750035,-27.1764566,,,
12.32750035,-25.40709179,,,
12.32750035,-23.63772697,,,
12.32750035,-21.86836216,,,
12.32750035,-20.09899734,,,
12.32750035,-18.32963253,,,
12.32750035,-16.56026771,,,
12.32750035,-14.7909029,,,
12.32750035,-13.02153808,,,
12.32750035,-7.713443636,,,
12.32750035,-5.944078821,,,
12.32750035,-4.174714006,,,
12.32750035,-2.405349191,,,
12.32750035,-0.635984376,,,
12.32750035,1.133380439,,,
12.32750035,2.902745254,,,
12.32750035,4.672110069,,,
12.32750035,9.980204514,,,
12.32750035,11.74956933,,,
12.32750035,13.51893414,,,
12.32750035,15.28829896,,,
12.32750035,17.05766377,,,
12.32750035,18.82702859,,,
12.32750035,20.5963934,,,
12.32750035,22.36575822,,,
12.32750035,24.13512303,,,
12.32750035,25.90448785,,,
12.32750035,27.67385266,,,
12.32750035,31.2125823,,,
12.32750035,32.98194711,,,
12.32750035,34.75131193,,,
12.32750035,36.52067674,,,
12.32750035,38.29004156,,,
12.32750035,40.05940637,,,
14.09686517,-39.56201031,,,
14.09686517,-37.79264549,,,
14.09686517,-36.02328068,,,
14.09686517,-34.25391586,,,
14.09686517,-32.48455105,,,
14.09686517,-30.71518623,,,
14.09686517,-28.94582142,,,
14.09686517,-27.1764566,,,
14.09686517,-25.40709179,,,
14.09686517,-23.63772697,,,
14.09686517,-21.86836216,,,
14.09686517,-20.09899734,,,
14.09686517,-18.32963253,,,
14.09686517,-16.56026771,,,
14.09686517,-14.7909029,,,
14.09686517,-13.02153808,,,
14.09686517,-11.25217327,,,
14.09686517,-9.482808451,,,
14.09686517,-7.713443636,,,
14.09686517,-5.944078821,,,
14.09686517,-4.174714006,,,
14.09686517,-2.405349191,,,
14.09686517,-0.635984376,,,
14.09686517,1.133380439,,,
14.09686517,2.902745254,,,
14.09686517,4.672110069,,,
14.09686517,6.441474884,,,
14.09686517,8.210839699,,,
14.09686517,9.980204514,,,
14.09686517,11.74956933,,,
14.09686517,13.51893414,,,
14.09686517,15.28829896,,,
14.09686517,17.05766377,,,
14.09686517,18.82702859,,,
14.09686517,20.5963934,,,
14.09686517,22.36575822,,,
14.09686517,24.13512303,,,
14.09686517,25.90448785,,,
14.09686517,27.67385266,,,
14.09686517,32.98194711,,,
14.09686517,34.75131193,,,
14.09686517,36.52067674,,,
14.09686517,38.29004156,,,
14.09686517,40.05940637,,,
15.86622998,-39.56201031,,,
15.86622998,-37.79264549,,,
15.86622998,-36.02328068,,,
15.86622998,-34.25391586,,,
15.86622998,-32.48455105,,,
15.86622998,-30.71518623,,,
15.86622998,-28.94582142,,,
15.86622998,-27.1764566,,,
15.86622998,-25.40709179,,,
15.86622998,-23.63772697,,,
15.86622998,-21.86836216,,,
15.86622998,-20.09899734,,,
15.86622998,-18.32963253,,,
15.86622998,-16.56026771,,,
15.86622998,-14.7909029,,,
15.86622998,-13.02153808,,,
15.86622998,-11.25217327,,,
15.86622998,-9.482808451,,,
15.86622998,-7.713443636,,,
15.86622998,-5.944078821,,,
15.86622998,-4.174714006,,,
15.86622998,-2.405349191,,,
15.86622998,-0.635984376,,,
15.86622998,1.133380439,,,
15.86622998,2.902745254,,,
15.86622998,4.672110069,,,
15.86622998,6.441474884,,,
15.86622998,8.210839699,,,
15.86622998,9.980204514,,,
15.86622998,11.74956933,,,
15.86622998,13.51893414,,,
15.86622998,15.28829896,,,
15.86622998,17.05766377,,,
15.86622998,18.82702859,,,
15.86622998,20.5963934,,,
15.86622998,22.36575822,,,
15.86622998,24.13512303,,,
15.86622998,25.90448785,,,
15.86622998,27.67385266,,,
15.86622998,29.44321748,,,
15.86622998,31.2125823,,,
15.86622998,32.98194711,,,
15.86622998,34.75131193,,,
15.86622998,36.52067674,,,
15.86622998,38.29004156,,,
15.86622998,40.05940637,,,
17.6355948,-39.56201031,,,
17.6355948,-37.79264549,,,
17.6355948,-36.02328068,,,
17.6355948,-34.25391586,,,
17.6355948,-32.48455105,,,
17.6355948,-30.71518623,,,
17.6355948,-28.94582142,,,
17.6355948,-27.1764566,,,
17.6355948,-25.40709179,,,
17.6355948,-23.63772697,,,
17.6355948,-21.86836216,,,
17.6355948,-20.09899734,,,
17.6355948,-18.32963253,,,
17.6355948,-11.25217327,,,
17.6355948,-9.482808451,,,
17.6355948,-7.713443636,,,
17.6355948,-5.944078821,,,
17.6355948,-4.174714006,,,
17.6355948,-2.405349191,,,
17.6355948,-0.635984376,,,
17.6355948,1.133380439,,,
17.6355948,2.902745254,,,
17.6355948,4.672110069,,,
17.6355948,6.441474884,,,
17.6355948,8.210839699,,,
17.6355948,9.980204514,,,
17.6355948,11.74956933,,,
17.6355948,13.51893414,,,
17.6355948,15.28829896,,,
17.6355948,17.05766377,,,
17.6355948,18.82702859,,,
17.6355948,20.5963934,,,
17.6355948,22.36575822,,,
17.6355948,24.13512303,,,
17.6355948,25.90448785,,,
17.6355948,27.67385266,,,
17.6355948,29.44321748,,,
17.6355948,31.2125823,,,
17.6355948,32.98194711,,,
17.6355948,34.75131193,,,
17.6355948,36.52067674,,,
17.6355948,38.29004156,,,
17.6355948,40.05940637,,,
19.40495961,-39.56201031,,,
19.40495961,-37.79264549,,,
19.40495961,-36.02328068,,,
19.40495961,-34.25391586,,,
19.40495961,-32.48455105,,,
19.40495961,-30.71518623,,,
19.40495961,-28.94582142,,,
19.40495961,-27.1764566,,,
19.40495961,-25.40709179,,,
19.40495961,-23.63772697,,,
19.40495961,-21.86836216,,,
19.40495961,-20.09899734,,,
19.40495961,-18.32963253,,,
19.40495961,-11.25217327,,,
19.40495961,-9.482808451,,,
19.40495961,-7.713443636,,,
19.40495961,-5.944078821,,,
19.40495961,-4.174714006,,,
19.40495961,-2.405349191,,,
19.40495961,-0.635984376,,,
19.40495961,1.133380439,,,
19.40495961,2.902745254,,,
19.40495961,4.672110069,,,
19.40495961,6.441474884,,,
19.40495961,8.210839699,,,
19.40495961,9.980204514,,,
19.40495961,11.74956933,,,
19.40495961,13.51893414,,,
19.40495961,15.28829896,,,
19.40495961,17.05766377,,,
19.40495961,18.82702859,,,
19.40495961,20.5963934,,,
19.40495961,22.36575822,,,
19.40495961,24.13512303,,,
19.40495961,25.90448785,,,
19.40495961,27.67385266,,,
19.40495961,29.44321748,,,
19.40495961,31.2125823,,,
19.40495961,32.98194711,,,
19.40495961,34.75131193,,,
19.40495961,36.52067674,,,
19.40495961,38.29004156,,,
19.40495961,40.05940637,,,
21.17432443,-39.56201031,,,
21.17432443,-37.79264549,,,
21.17432443,-36.02328068,,,
21.17432443,-34.25391586,,,
21.17432443,-32.48455105,,,
21.17432443,-30.71518623,,,
21.17432443,-28.94582142,,,
21.17432443,-27.1764566,,,
21.17432443,-25.40709179,,,
21.17432443,-23.63772697,,,
21.17432443,-21.86836216,,,
21.17432443,-20.09899734,,,
21.17432443,-18.32963253,,,
21.17432443,-16.56026771,,,
21.17432443,-14.7909029,,,
21.17432443,-13.02153808,,,
21.17432443,-11.25217327,,,
21.17432443,-9.482808451,,,
21.17432443,-7.713443636,,,
21.17432443,-5.944078821,,,
21.17432443,-4.174714006,,,
21.17432443,-2.405349191,,,
21.17432443,-0.635984376,,,
21.17432443,1.133380439,,,
21.17432443,2.902745254,,,
21.17432443,4.672110069,,,
21.17432443,6.441474884,,,
21.17432443,8.210839699,,,
21.17432443,9.980204514,,,
21.17432443,11.74956933,,,
21.17432443,13.51893414,,,
21.17432443,15.28829896,,,
21.17432443,17.05766377,,,
21.17432443,18.82702859,,,
21.17432443,20.5963934,,,
21.17432443,22.36575822,,,
21.17432443,24.13512303,,,
21.17432443,25.90448785,,,
21.17432443,27.67385266,,,
21.17432443,29.44321748,,,
21.17432443,31.2125823,,,
21.17432443,32.98194711,,,
21.17432443,34.75131193,,,
21.17432443,36.52067674,,,
21.17432443,38.29004156,,,
21.17432443,40.05940637,,,
22.94368924,-39.56201031,,,
22.94368924,-37.79264549,,,
22.94368924,-36.02328068,,,
22.94368924,-34.25391586,,,
22.94368924,-32.48455105,,,
22.94368924,-30.71518623,,,
22.94368924,-28.94582142,,,
22.94368924,-27.1764566,,,
22.94368924,-25.40709179,,,
22.94368924,-23.63772697,,,
22.94368924,-21.86836216,,,
22.94368924,-20.09899734,,,
22.94368924,-18.32963253,,,
22.94368924,-13.02153808,,,
22.94368924,-11.25217327,,,
