x,y,Rules,class,coverage
22.94368924,-9.482808451,,,
22.94368924,-7.713443636,,,
22.94368924,-5.944078821,,,
22.94368924,-4.174714006,,,
22.94368924,-2.405349191,,,
22.94368924,-0.635984376,,,
22.94368924,1.133380439,,,
22.94368924,2.902745254,,,
22.94368924,4.672110069,,,
22.94368924,6.441474884,,,
22.94368924,8.210839699,,,
22.94368924,9.980204514,,,
22.94368924,11.74956933,,,
22.94368924,13.51893414,,,
22.94368924,15.28829896,,,
22.94368924,17.05766377,,,
22.94368924,18.82702859,,,
22.94368924,20.5963934,,,
22.94368924,22.36575822,,,
22.94368924,24.13512303,,,
22.94368924,25.90448785,,,
22.94368924,27.67385266,,,
22.94368924,29.44321748,,,
22.94368924,31.2125823,,,
22.94368924,32.98194711,,,
22.94368924,34.75131193,,,
22.94368924,36.52067674,,,
22.94368924,38.29004156,,,
22.94368924,40.05940637,,,
24.71305406,-39.56201031,,,
24.71305406,-37.79264549,,,
24.71305406,-36.02328068,,,
24.71305406,-34.25391586,,,
24.71305406,-32.48455105,,,
24.71305406,-30.71518623,,,
24.71305406,-28.94582142,,,
24.71305406,-27.1764566,,,
24.71305406,-25.40709179,,,
24.71305406,-23.63772697,,,
24.71305406,-21.86836216,,,
24.71305406,-20.09899734,,,
24.71305406,-13.02153808,,,
24.71305406,-11.25217327,,,
24.71305406,-9.482808451,,,
24.71305406,-7.713443636,,,
24.71305406,-5.944078821,,,
24.71305406,-4.174714006,,,
24.71305406,-2.405349191,,,
24.71305406,-0.635984376,,,
24.71305406,1.133380439,,,
24.71305406,2.902745254,,,
24.71305406,4.672110069,,,
24.71305406,6.441474884,,,
24.71305406,8.210839699,,,
24.71305406,9.980204514,,,
24.71305406,11.74956933,,,
24.71305406,13.51893414,,,
24.71305406,15.28829896,,,
24.71305406,17.05766377,,,
24.71305406,18.82702859,,,
24.71305406,20.5963934,,,
24.71305406,22.36575822,,,
24.71305406,24.13512303,,,
24.71305406,25.90448785,,,
24.71305406,27.67385266,,,
24.71305406,29.44321748,,,
24.71305406,31.2125823,,,
24.71305406,32.98194711,,,
24.71305406,34.75131193,,,
24.71305406,36.52067674,,,
24.71305406,38.29004156,,,
24.71305406,40.05940637,,,
26.48241887,-39.56201031,,,
26.48241887,-37.79264549,,,
26.48241887,-36.02328068,,,
26.48241887,-34.25391586,,,
26.48241887,-32.48455105,,,
26.48241887,-30.71518623,,,
26.48241887,-28.94582142,,,
26.48241887,-27.1764566,,,
26.48241887,-25.40709179,,,
26.48241887,-23.63772697,,,
26.48241887,-21.86836216,,,
26.48241887,-20.09899734,,,
26.48241887,-18.32963253,,,
26.48241887,-13.02153808,,,
26.48241887,-11.25217327,,,
26.48241887,-9.482808451,,,
26.48241887,-7.713443636,,,
26.48241887,-5.944078821,,,
26.48241887,-4.174714006,,,
26.48241887,-2.405349191,,,
26.48241887,-0.635984376,,,
26.48241887,1.133380439,,,
26.48241887,2.902745254,,,
26.48241887,4.672110069,,,
26.48241887,6.441474884,,,
26.48241887,8.210839699,,,
26.48241887,9.980204514,,,
26.48241887,11.74956933,,,
26.48241887,13.51893414,,,
26.48241887,15.28829896,,,
26.48241887,17.05766377,,,
26.48241887,18.82702859,,,
26.48241887,20.5963934,,,
26.48241887,22.36575822,,,
26.48241887,24.13512303,,,
26.48241887,25.90448785,,,
26.48241887,27.67385266,,,
26.48241887,29.44321748,,,
26.48241887,31.2125823,,,
26.48241887,32.98194711,,,
26.48241887,34.75131193,,,
26.48241887,36.52067674,,,
26.48241887,38.29004156,,,
26.48241887,40.05940637,,,
28.25178369,-39.56201031,,,
28.25178369,-37.79264549,,,
28.25178369,-36.02328068,,,
28.25178369,-34.25391586,,,
28.25178369,-32.48455105,,,
28.25178369,-30.71518623,,,
28.25178369,-28.94582142,,,
28.25178369,-27.1764566,,,
28.25178369,-25.40709179,,,
28.25178369,-23.63772697,,,
28.25178369,-21.86836216,,,
28.25178369,-20.09899734,,,
28.25178369,-18.32963253,,,
28.25178369,-16.56026771,,,
28.25178369,-14.7909029,,,
28.25178369,-13.02153808,,,
28.25178369,-11.25217327,,,
28.25178369,-9.482808451,,,
28.25178369,-7.713443636,,,
28.25178369,-5.944078821,,,
28.25178369,-4.174714006,,,
28.25178369,-2.405349191,,,
28.25178369,-0.635984376,,,
28.25178369,1.133380439,,,
28.25178369,2.902745254,,,
28.25178369,4.672110069,,,
28.25178369,6.441474884,,,
28.25178369,8.210839699,,,
28.25178369,9.980204514,,,
28.25178369,11.74956933,,,
28.25178369,13.51893414,,,
28.25178369,15.28829896,,,
28.25178369,17.05766377,,,
28.25178369,18.82702859,,,
28.25178369,20.5963934,,,
28.25178369,22.36575822,,,
28.25178369,24.13512303,,,
28.25178369,25.90448785,,,
28.25178369,29.44321748,,,
28.25178369,31.2125823,,,
28.25178369,32.98194711,,,
28.25178369,34.75131193,,,
28.25178369,36.52067674,,,
28.25178369,38.29004156,,,
28.25178369,40.05940637,,,
30.0211485,-39.56201031,,,
30.0211485,-37.79264549,,,
30.0211485,-36.02328068,,,
30.0211485,-34.25391586,,,
30.0211485,-32.48455105,,,
30.0211485,-30.71518623,,,
30.0211485,-28.94582142,,,
30.0211485,-27.1764566,,,
30.0211485,-25.40709179,,,
30.0211485,-23.63772697,,,
30.0211485,-21.86836216,,,
30.0211485,-20.09899734,,,
30.0211485,-18.32963253,,,
30.0211485,-16.56026771,,,
30.0211485,-14.7909029,,,
30.0211485,-13.02153808,,,
30.0211485,-11.25217327,,,
30.0211485,-9.482808451,,,
30.0211485,-7.713443636,,,
30.0211485,-5.944078821,,,
30.0211485,-4.174714006,,,
30.0211485,-2.405349191,,,
30.0211485,-0.635984376,,,
30.0211485,1.133380439,,,
30.0211485,2.902745254,,,
30.0211485,4.672110069,,,
30.0211485,6.441474884,,,
30.0211485,9.980204514,,,
30.0211485,11.74956933,,,
30.0211485,13.51893414,,,
30.0211485,15.28829896,,,
30.0211485,17.05766377,,,
30.0211485,18.82702859,,,
30.0211485,20.5963934,,,
30.0211485,22.36575822,,,
30.0211485,24.13512303,,,
30.0211485,25.90448785,,,
30.0211485,31.2125823,,,
30.0211485,32.98194711,,,
30.0211485,34.75131193,,,
30.0211485,36.52067674,,,
30.0211485,38.29004156,,,
30.0211485,40.05940637,,,
31.79051332,-39.56201031,,,
31.79051332,-37.79264549,,,
31.79051332,-36.02328068,,,
31.79051332,-34.25391586,,,
31.79051332,-32.48455105,,,
31.79051332,-30.71518623,,,
31.79051332,-28.94582142,,,
31.79051332,-27.1764566,,,
31.79051332,-25.40709179,,,
31.79051332,-23.63772697,,,
31.79051332,-21.86836216,,,
31.79051332,-20.09899734,,,
31.79051332,-18.32963253,,,
31.79051332,-16.56026771,,,
31.79051332,-14.7909029,,,
31.79051332,-13.02153808,,,
31.79051332,-11.25217327,,,
31.79051332,-9.482808451,,,
31.79051332,-7.713443636,,,
31.79051332,-5.944078821,,,
31.79051332,-4.174714006,,,
31.79051332,-2.405349191,,,
31.79051332,-0.635984376,,,
31.79051332,1.133380439,,,
31.79051332,2.902745254,,,
31.79051332,4.672110069,,,
31.79051332,11.74956933,,,
31.79051332,13.51893414,,,
31.79051332,15.28829896,,,
31.79051332,17.05766377,,,
31.79051332,18.82702859,,,
31.79051332,20.5963934,,,
31.79051332,22.36575822,,,
31.79051332,24.13512303,,,
31.79051332,25.90448785,,,
31.79051332,31.2125823,,,
31.79051332,32.98194711,,,
31.79051332,34.75131193,,,
31.79051332,36.52067674,,,
31.79051332,38.29004156,,,
31.79051332,40.05940637,,,
33.55987813,-39.56201031,,,
33.55987813,-37.79264549,,,
33.55987813,-36.02328068,,,
33.55987813,-34.25391586,,,
33.55987813,-32.48455105,,,
33.55987813,-30.71518623,,,
33.55987813,-28.94582142,,,
33.55987813,-27.1764566,,,
33.55987813,-25.40709179,,,
33.55987813,-23.63772697,,,
33.55987813,-21.86836216,,,
33.55987813,-20.09899734,,,
33.55987813,-18.32963253,,,
33.55987813,-16.56026771,,,
33.55987813,-14.7909029,,,
33.55987813,-13.02153808,,,
33.55987813,-11.25217327,,,
33.55987813,-9.482808451,,,
33.55987813,-7.713443636,,,
33.55987813,-5.944078821,,,
33.55987813,-4.174714006,,,
33.55987813,-2.405349191,,,
33.55987813,-0.635984376,,,
33.55987813,1.133380439,,,
33.55987813,2.902745254,,,
33.55987813,4.672110069,,,
33.55987813,9.980204514,,,
33.55987813,11.74956933,,,
33.55987813,13.51893414,,,
33.55987813,15.28829896,,,
33.55987813,17.05766377,,,
33.55987813,18.82702859,,,
33.55987813,20.5963934,,,
33.55987813,22.36575822,,,
33.55987813,24.13512303,,,
33.55987813,25.90448785,,,
33.55987813,27.67385266,,,
33.55987813,29.44321748,,,
33.55987813,31.2125823,,,
33.55987813,32.98194711,,,
33.55987813,34.75131193,,,
33.55987813,36.52067674,,,
33.55987813,38.29004156,,,
33.55987813,40.05940637,,,
35.32924295,-39.56201031,,,
35.32924295,-37.79264549,,,
35.32924295,-36.02328068,,,
35.32924295,-34.25391586,,,
35.32924295,-32.48455105,,,
35.32924295,-30.71518623,,,
35.32924295,-28.94582142,,,
35.32924295,-27.1764566,,,
35.32924295,-25.40709179,,,
35.32924295,-23.63772697,,,
35.32924295,-21.86836216,,,
35.32924295,-20.09899734,,,
35.32924295,-18.32963253,,,
35.32924295,-16.56026771,,,
35.32924295,-14.7909029,,,
35.32924295,-13.02153808,,,
35.32924295,-11.25217327,,,
35.32924295,-9.482808451,,,
35.32924295,-7.713443636,,,
35.32924295,-5.944078821,,,
35.32924295,-4.174714006,,,
35.32924295,-2.405349191,,,
35.32924295,-0.635984376,,,
35.32924295,1.133380439,,,
35.32924295,2.902745254,,,
35.32924295,4.672110069,,,
35.32924295,9.980204514,,,
35.32924295,11.74956933,,,
35.32924295,13.51893414,,,
35.32924295,15.28829896,,,
35.32924295,17.05766377,,,
35.32924295,18.82702859,,,
35.32924295,20.5963934,,,
35.32924295,22.36575822,,,
35.32924295,24.13512303,,,
35.32924295,25.90448785,,,
35.32924295,27.67385266,,,
35.32924295,29.44321748,,,
35.32924295,31.2125823,,,
35.32924295,32.98194711,,,
35.32924295,34.75131193,,,
35.32924295,36.52067674,,,
35.32924295,38.29004156,,,
35.32924295,40.05940637,,,
37.09860776,-39.56201031,,,
37.09860776,-37.79264549,,,
37.09860776,-36.02328068,,,
37.09860776,-34.25391586,,,
37.09860776,-32.48455105,,,
37.09860776,-30.71518623,,,
37.09860776,-28.94582142,,,
37.09860776,-27.1764566,,,
37.09860776,-25.40709179,,,
37.09860776,-23.63772697,,,
37.09860776,-21.86836216,,,
37.09860776,-20.09899734,,,
37.09860776,-18.32963253,,,
37.09860776,-16.56026771,,,
37.09860776,-14.7909029,,,
37.09860776,-13.02153808,,,
37.09860776,-11.25217327,,,
37.09860776,-9.482808451,,,
37.09860776,-7.713443636,,,
37.09860776,-5.944078821,,,
37.09860776,-4.174714006,,,
37.09860776,-2.405349191,,,
37.09860776,-0.635984376,,,
37.09860776,1.133380439,,,
37.09860776,2.902745254,,,
37.09860776,4.672110069,,,
37.09860776,6.441474884,,,
37.09860776,8.210839699,,,
37.09860776,9.980204514,,,
37.09860776,11.74956933,,,
37.09860776,13.51893414,,,
37.09860776,15.28829896,,,
37.09860776,17.05766377,,,
37.09860776,18.82702859,,,
37.09860776,20.5963934,,,
37.09860776,22.36575822,,,
37.09860776,24.13512303,,,
37.09860776,25.90448785,,,
37.09860776,27.67385266,,,
37.09860776,29.44321748,,,
37.09860776,31.2125823,,,
37.09860776,32.98194711,,,
37.09860776,34.75131193,,,
37.09860776,36.52067674,,,
37.09860776,38.29004156,,,
37.09860776,40.05940637,,,
38.86797258,-39.56201031,,,
38.86797258,-37.79264549,,,
38.86797258,-36.02328068,,,
38.86797258,-34.25391586,,,
38.86797258,-32.48455105,,,
38.86797258,-30.71518623,,,
38.86797258,-28.94582142,,,
38.86797258,-27.1764566,,,
38.86797258,-25.40709179,,,
38.86797258,-23.63772697,,,
38.86797258,-21.86836216,,,
38.86797258,-20.09899734,,,
38.86797258,-18.32963253,,,
38.86797258,-16.56026771,,,
38.86797258,-14.7909029,,,
38.86797258,-13.02153808,,,
38.86797258,-11.25217327,,,
38.86797258,-9.482808451,,,
38.86797258,-7.713443636,,,
38.86797258,-5.944078821,,,
38.86797258,-4.174714006,,,
38.86797258,-2.405349191,,,
38.86797258,-0.635984376,,,
38.86797258,1.133380439,,,
38.86797258,2.902745254,,,
38.86797258,4.672110069,,,
38.86797258,6.441474884,,,
38.86797258,8.210839699,,,
38.86797258,9.980204514,,,
38.86797258,11.74956933,,,
38.86797258,13.51893414,,,
38.86797258,15.28829896,,,
38.86797258,17.05766377,,,
38.86797258,18.82702859,,,
38.86797258,20.5963934,,,
38.86797258,22.36575822,,,
38.86797258,24.13512303,,,
38.86797258,25.90448785,,,
38.86797258,27.67385266,,,
38.86797258,29.44321748,,,
38.86797258,31.2125823,,,
38.86797258,32.98194711,,,
38.86797258,34.75131193,,,
38.86797258,36.52067674,,,
38.86797258,38.29004156,,,
38.86797258,40.05940637,,,
40.63733739,-39.56201031,,,
40.63733739,-37.79264549,,,
40.63733739,-36.02328068,,,
40.63733739,-34.25391586,,,
40.63733739,-32.48455105,,,
40.63733739,-30.71518623,,,
40.63733739,-28.94582142,,,
40.63733739,-27.1764566,,,
40.63733739,-25.40709179,,,
40.63733739,-23.63772697,,,
40.63733739,-21.86836216,,,
40.63733739,-20.09899734,,,
40.63733739,-18.32963253,,,
40.63733739,-16.56026771,,,
40.63733739,-14.7909029,,,
40.63733739,-13.02153808,,,
40.63733739,-11.25217327,,,
40.63733739,-9.482808451,,,
40.63733739,-7.713443636,,,
40.63733739,-5.944078821,,,
40.63733739,-4.174714006,,,
40.63733739,-2.405349191,,,
40.63733739,-0.635984376,,,
40.63733739,1.133380439,,,
40.63733739,2.902745254,,,
40.63733739,4.672110069,,,
40.63733739,6.441474884,,,
40.63733739,8.210839699,,,
40.63733739,9.980204514,,,
40.63733739,11.74956933,,,
40.63733739,13.51893414,,,
40.63733739,15.28829896,,,
40.63733739,17.05766377,,,
40.63733739,18.82702859,,,
40.63733739,20.5963934,,,
40.63733739,22.36575822,,,
40.63733739,24.13512303,,,
40.63733739,25.90448785,,,
40.63733739,27.67385266,,,
40.63733739,29.44321748,,,
40.63733739,31.2125823,,,
40.63733739,32.98194711,,,
40.63733739,34.75131193,,,
40.63733739,36.52067674,,,
40.63733739,38.29004156,,,
40.63733739,40.05940637,,,
42.40670221,-39.56201031,,,
42.40670221,-37.79264549,,,
42.40670221,-36.02328068,,,
42.40670221,-34.25391586,,,
42.40670221,-32.48455105,,,
42.40670221,-30.71518623,,,
42.40670221,-28.94582142,,,
42.40670221,-27.1764566,,,
42.40670221,-25.40709179,,,
42.40670221,-23.63772697,,,
42.40670221,-21.86836216,,,
42.40670221,-20.09899734,,,
42.40670221,-18.32963253,,,
42.40670221,-16.56026771,,,
42.40670221,-14.7909029,,,
42.40670221,-13.02153808,,,
42.40670221,-11.25217327,,,
42.40670221,-9.482808451,,,
42.40670221,-7.713443636,,,
42.40670221,-5.944078821,,,
42.40670221,-4.174714006,,,
42.40670221,-2.405349191,,,
42.40670221,-0.635984376,,,
42.40670221,1.133380439,,,
42.40670221,2.902745254,,,
42.40670221,4.672110069,,,
42.40670221,6.441474884,,,
42.40670221,8.210839699,,,
42.40670221,9.980204514,,,
42.40670221,11.74956933,,,
42.40670221,13.51893414,,,
42.40670221,15.28829896,,,
42.40670221,17.05766377,,,
42.40670221,18.82702859,,,
42.40670221,20.5963934,,,
42.40670221,22.36575822,,,
42.40670221,24.13512303,,,
42.40670221,25.90448785,,,
42.40670221,27.67385266,,,
42.40670221,29.44321748,,,
42.40670221,31.2125823,,,
42.40670221,32.98194711,,,
42.40670221,34.75131193,,,
42.40670221,36.52067674,,,
42.40670221,38.29004156,,,
42.40670221,40.05940637,,,
44.17606702,-39.56201031,,,
44.17606702,-37.79264549,,,
44.17606702,-36.02328068,,,
44.17606702,-34.25391586,,,
44.17606702,-32.48455105,,,
44.17606702,-30.71518623,,,
44.17606702,-28.94582142,,,
44.17606702,-27.1764566,,,
44.17606702,-25.40709179,,,
44.17606702,-23.63772697,,,
44.17606702,-21.86836216,,,
44.17606702,-20.09899734,,,
44.17606702,-18.32963253,,,
44.17606702,-16.56026771,,,
44.17606702,-14.7909029,,,
44.17606702,-13.02153808,,,
44.17606702,-11.25217327,,,
44.17606702,-9.482808451,,,
44.17606702,-7.713443636,,,
44.17606702,-5.944078821,,,
44.17606702,-4.174714006,,,
44.17606702,-2.405349191,,,
44.17606702,1.133380439,,,
44.17606702,2.902745254,,,
44.17606702,4.672110069,,,
44.17606702,6.441474884,,,
44.17606702,8.210839699,,,
44.17606702,9.980204514,,,
44.17606702,11.74956933,,,
44.17606702,13.51893414,,,
44.17606702,15.28829896,,,
44.17606702,17.05766377,,,
44.17606702,18.82702859,,,
44.17606702,20.5963934,,,
44.17606702,22.36575822,,,
44.17606702,24.13512303,,,
44.17606702,25.90448785,,,
44.17606702,27.67385266,,,
44.17606702,29.44321748,,,
44.17606702,31.2125823,,,
44.17606702,32.98194711,,,
44.17606702,34.75131193,,,
44.17606702,36.52067674,,,
44.17606702,38.29004156,,,
44.17606702,40.05940637,,,
45.94543184,-39.56201031,,,
45.94543184,-37.79264549,,,
45.94543184,-36.02328068,,,
45.94543184,-34.25391586,,,
45.94543184,-32.48455105,,,
45.94543184,-30.71518623,,,
45.94543184,-28.94582142,,,
45.94543184,-27.1764566,,,
45.94543184,-25.40709179,,,
45.94543184,-23.63772697,,,
45.94543184,-21.86836216,,,
45.94543184,-20.09899734,,,
45.94543184,-18.32963253,,,
45.94543184,-16.56026771,,,
45.94543184,-14.7909029,,,
45.94543184,-13.02153808,,,
45.94543184,-11.25217327,,,
45.94543184,-9.482808451,,,
45.94543184,-7.713443636,,,
45.94543184,-5.944078821,,,
45.94543184,-4.174714006,,,
45.94543184,-2.405349191,,,
45.94543184,2.902745254,,,
45.94543184,4.672110069,,,
45.94543184,6.441474884,,,
45.94543184,8.210839699,,,
45.94543184,9.980204514,,,
45.94543184,11.74956933,,,
45.94543184,13.51893414,,,
45.94543184,15.28829896,,,
45.94543184,17.05766377,,,
45.94543184,18.82702859,,,
45.94543184,20.5963934,,,
45.94543184,22.36575822,,,
45.94543184,24.13512303,,,
45.94543184,25.90448785,,,
45.94543184,27.67385266,,,
45.94543184,29.44321748,,,
45.94543184,31.2125823,,,
45.94543184,32.98194711,,,
45.94543184,34.75131193,,,
45.94543184,36.52067674,,,
45.94543184,38.29004156,,,
45.94543184,40.05940637,,,
47.71479665,-39.56201031,,,
47.71479665,-37.79264549,,,
47.71479665,-36.02328068,,,
47.71479665,-34.25391586,,,
47.71479665,-32.48455105,,,
47.71479665,-30.71518623,,,
47.71479665,-28.94582142,,,
47.71479665,-27.1764566,,,
47.71479665,-25.40709179,,,
47.71479665,-23.63772697,,,
47.71479665,-21.86836216,,,
47.71479665,-20.09899734,,,
47.71479665,-18.32963253,,,
47.71479665,-16.56026771,,,
47.71479665,-14.7909029,,,
47.71479665,-13.02153808,,,
47.71479665,-11.25217327,,,
47.71479665,-9.482808451,,,
47.71479665,-7.713443636,,,
47.71479665,-5.944078821,,,
47.71479665,-4.174714006,,,
47.71479665,-2.405349191,,,
47.71479665,4.672110069,,,
47.71479665,6.441474884,,,
47.71479665,8.210839699,,,
47.71479665,9.980204514,,,
47.71479665,11.74956933,,,
47.71479665,13.51893414,,,
47.71479665,15.28829896,,,
47.71479665,17.05766377,,,
47.71479665,18.82702859,,,
47.71479665,20.5963934,,,
47.71479665,22.36575822,,,
47.71479665,24.13512303,,,
47.71479665,25.90448785,,,
47.71479665,27.67385266,,,
47.71479665,29.44321748,,,
47.71479665,31.2125823,,,
47.71479665,32.98194711,,,
47.71479665,34.75131193,,,
47.71479665,36.52067674,,,
47.71479665,38.29004156,,,
47.71479665,40.05940637,,,
49.48416147,-39.56201031,,,
49.48416147,-37.79264549,,,
49.48416147,-36.02328068,,,
49.48416147,-34.25391586,,,
49.48416147,-32.48455105,,,
49.48416147,-30.71518623,,,
49.48416147,-28.94582142,,,
49.48416147,-27.1764566,,,
49.48416147,-25.40709179,,,
49.48416147,-23.63772697,,,
49.48416147,-21.86836216,,,
49.48416147,-20.09899734,,,
49.48416147,-18.32963253,,,
49.48416147,-16.56026771,,,
49.48416147,-14.7909029,,,
49.48416147,-13.02153808,,,
49.48416147,-11.25217327,,,
49.48416147,-9.482808451,,,
49.48416147,-7.713443636,,,
49.48416147,-5.944078821,,,
49.48416147,-4.174714006,,,
49.48416147,-2.405349191,,,
49.48416147,-0.635984376,,,
49.48416147,6.441474884,,,
49.48416147,8.210839699,,,
49.48416147,9.980204514,,,
49.48416147,11.74956933,,,
49.48416147,13.51893414,,,
49.48416147,15.28829896,,,
49.48416147,17.05766377,,,
49.48416147,18.82702859,,,
49.48416147,20.5963934,,,
49.48416147,22.36575822,,,
49.48416147,24.13512303,,,
49.48416147,25.90448785,,,
49.48416147,27.67385266,,,
49.48416147,29.44321748,,,
49.48416147,31.2125823,,,
49.48416147,32.98194711,,,
49.48416147,34.75131193,,,
49.48416147,36.52067674,,,
49.48416147,38.29004156,,,
49.48416147,40.05940637,,,